DWM_CODE,DWM_NAME,UniqueID,AU_ID,Sta2AUPos,caseWtrBdy,caseAUname,establish
72,CHARLES,W0390,MA72-29,Indirect,cheese cake brook, ,1997
72,CHARLES,W0391,MA72-29,Direct,cheese cake brook,cheese cake brook,1997
72,CHARLES,W0392,MA72-28,Direct,beaver brook,beaver brook,1997
72,CHARLES,W0393,MA72-28,Direct,beaver brook,beaver brook,1997
72,CHARLES,W0394,MA72-28,Indirect,beaver brook, ,1997
72,CHARLES,W0395,MA72-28,Indirect,beaver brook, ,1997
72,CHARLES,W0396,MA72-27,Direct,unnamed tributary,unnamed tributary,1997
72,CHARLES,W0397,MA72-26,Direct,stony brook,stony brook,1997
72,CHARLES,W0398,MA72-25,Direct,rosemary brook,rosemary brook,1997
72,CHARLES,W0399,MA72-24,Direct,south meadow brook,south meadow brook,1997
72,CHARLES,W0400,MA72-24,Indirect,south meadow brook, ,1997
72,CHARLES,W0401,MA72-24,Direct,south meadow brook,south meadow brook,1997
72,CHARLES,W0402,MA72-23,Direct,sawmill brook,sawmill brook,1997
72,CHARLES,W0403,MA72-23,Indirect,sawmill brook, ,1997
72,CHARLES,W0404,MA72-23,Direct,sawmill brook,sawmill brook,1997
72,CHARLES,W0405,MA72-22,Direct,alder brook,alder brook,1997
72,CHARLES,W0406,MA72-21,Direct,rock meadow brook,rock meadow brook,1997
72,CHARLES,W0407,MA72-20,Direct,powissett brook,powissett brook,1997
72,CHARLES,W0408,MA72-19,Direct,trout brook,trout brook,1997
72,CHARLES,W0409,MA72-18,Direct,fuller brook,fuller brook,1997
72,CHARLES,W0410,MA72-18,Direct,fuller brook,fuller brook,1997
72,CHARLES,W0411,MA72-18,Direct,fuller brook,fuller brook,1997
72,CHARLES,W0412,MA72-17,Direct,waban brook,waban brook,1997
72,CHARLES,W0413,MA72-06,Direct,charles river,charles river,1997
72,CHARLES,W0414,MA72-04,Direct,charles river,charles river,1997
72,CHARLES,W0415,MA72037,Indirect,unnamed tributary, ,1997
72,CHARLES,W0416,MA72-40,Direct,dopping brook,dopping brook,1997
72,CHARLES,W0417,MA72-16,Direct,bogastow brook,bogastow brook,1997
72,CHARLES,W0418,MA72-16,Direct,bogastow brook,bogastow brook,1997
72,CHARLES,W0419,MA72-16,Direct,bogastow brook,bogastow brook,1997
72,CHARLES,W0420,MA72-16,Direct,bogastow brook,bogastow brook,1997
72,CHARLES,W0421,MA72-16,Direct,bogastow brook,bogastow brook,1997
72,CHARLES,W0422,MA72-16,Indirect,unnamed tributary, ,1997
72,CHARLES,W0423,MA72-16,Direct,bogastow brook,bogastow brook,1997
11,HUDSON: Hoosic,W0425,MA11-03,Direct,hoosic river,hoosic river,1997
11,HUDSON: Hoosic,W0426,MA11-03,Direct,hoosic river,hoosic river,1997
11,HUDSON: Hoosic,W0427,MA11-04,Direct,hoosic river,hoosic river,1997
11,HUDSON: Hoosic,W0428,MA11-01,Direct,north branch hoosic river,north branch hoosic river,1997
11,HUDSON: Hoosic,W0429,MA11-06,Direct,green river,green river,1997
11,HUDSON: Hoosic,W0430,MA11-05,Direct,hoosic river,hoosic river,1997
11,HUDSON: Hoosic,W0431,MA11-05,Direct,hoosic river,hoosic river,1997
11,HUDSON: Hoosic,W0432,MA11-05,Direct,hoosic river,hoosic river,1997
11,HUDSON: Hoosic,W0433,MA11-04,Indirect,hoosic river, ,1997
11,HUDSON: Hoosic,W0434,MA11-05,Indirect,hoosic river, ,1997
93,NORTH COASTAL,W0435,MA93-33,Direct,hawkes brook,hawkes brook,1997
93,NORTH COASTAL,W0436,MA93-32,Direct,hawkes brook,hawkes brook,1997
93,NORTH COASTAL,W0437,MA93-31,Direct,mill river,mill river,1997
93,NORTH COASTAL,W0438,MA93-31,Direct,mill river,mill river,1997
93,NORTH COASTAL,W0439,MA93-31,Indirect,mill river, ,1997
93,NORTH COASTAL,W0440,MA93-31,Indirect,mill river, ,1997
93,NORTH COASTAL,W0441,MA93-31,Direct,mill river,mill river,1997
93,NORTH COASTAL,W0442,MA93-35,Indirect,saugus river, ,1997
93,NORTH COASTAL,W0443,MA93-35,Direct,saugus river,saugus river,1997
93,NORTH COASTAL,W0444,MA93-35,Direct,saugus river,saugus river,1997
93,NORTH COASTAL,W0445,MA93-35,Direct,saugus river,saugus river,1997
93,NORTH COASTAL,W0446,MA93-34,Direct,saugus river,saugus river,1997
93,NORTH COASTAL,W0447,MA93-30,Direct,beaverdam brook,beaverdam brook,1997
93,NORTH COASTAL,W0448,MA93-30,Direct,beaverdam brook,beaverdam brook,1997
93,NORTH COASTAL,W0449,MA93-02,Direct,crane brook,crane brook,1997
93,NORTH COASTAL,W0450,MA93-37,Direct,beaver brook,beaver brook,1997
93,NORTH COASTAL,W0451,MA93-02,Direct,crane brook,crane brook,1997
93,NORTH COASTAL,W0452,MA93-38,Direct,crane river,crane river,1997
93,NORTH COASTAL,W0453,MA93-39,Direct,proctor brook,proctor brook,1997
93,NORTH COASTAL,W0454,MA93-05,Direct,goldthwait brook,goldthwait brook,1997
93,NORTH COASTAL,W0455,MA93-36,Direct,frost fish brook,frost fish brook,1997
93,NORTH COASTAL,W0456,MA93-01,Indirect,waters river, ,1997
93,NORTH COASTAL,W0457,MA93-01,Indirect,waters river, ,1997
93,NORTH COASTAL,W0458,MA93-10,Direct,forest river,forest river,1997
93,NORTH COASTAL,W0459,MA93-36,Direct,frost fish brook,frost fish brook,1997
93,NORTH COASTAL,W0460,MA93-29,Direct,cat brook,cat brook,1997
93,NORTH COASTAL,W0461,MA93-29,Direct,cat brook,cat brook,1997
93,NORTH COASTAL,W0462,MA93-26,Direct,alewife brook,alewife brook,1997
21,HOUSATONIC,W0463,MA21-26,Direct,konkapot river,konkapot river,1997
21,HOUSATONIC,W0464,MA21-26,Indirect,konkapot river, ,1997
21,HOUSATONIC,W0465,MA21-26,Indirect,unnamed tributary, ,1997
21,HOUSATONIC,W0466,MA21-26,Indirect,unnamed tributary, ,1997
21,HOUSATONIC,W0467,MA21-25,Direct,konkapot river,konkapot river,1997
21,HOUSATONIC,W0468,MA21-75,Direct,umpachene river,umpachene river,1997
21,HOUSATONIC,W0469,MA21-25,Direct,konkapot river,konkapot river,1997
72,CHARLES,W0470,MA72-25,Indirect,rosemary brook, ,1997
93,NORTH COASTAL,W0471,MA93-08,Direct,bass river/shoe pond,bass river,1997
93,NORTH COASTAL,W0472,MA93-08,Indirect,bass river, ,1997
93,NORTH COASTAL,W0473,MA93-36,Indirect,unnamed tributary, ,1997
32,WESTFIELD,W0474,MA32-07,Direct,westfield river,westfield river,1998
36,CHICOPEE,W0475,MA36-25,Direct,chicopee river,chicopee river,1998
33,DEERFIELD,W0476,MA33-04,Direct,deerfield river,deerfield river,1998
35,MILLERS,W0477,MA35-05,Direct,millers river,millers river,1998
34,CONNECTICUT,W0478,MA34-01,Direct,connecticut river,connecticut river,1998
81,NASHUA,W0479,MA81-01,Direct,north nashua river,north nashua river,1998
81,NASHUA,W0480,MA81-02,Direct,north nashua river,north nashua river,1998
81,NASHUA,W0481,MA81-04,Direct,north nashua river,north nashua river,1998
81,NASHUA,W0482,MA81-08,Direct,nashua river,nashua river,1998
81,NASHUA,W0483,MA81-09,Direct,nashua river,nashua river,1998
81,NASHUA,W0484,MA81-05,Direct,nashua river,nashua river,1998
81,NASHUA,W0485,MA81-07,Direct,nashua river,nashua river,1998
81,NASHUA,W0486,MA81-21,Direct,nissitissit river,nissitissit river,1998
81,NASHUA,W0487,MA81-18,Direct,squannacook river,squannacook river,1998
81,NASHUA,W0488,MA81-05,Direct,nashua river,nashua river,1998
81,NASHUA,W0489,MA81-05,Direct,nashua river,nashua river,1998
36,CHICOPEE,W0490,MA36-11,Direct,sevenmile river,sevenmile river,1998
36,CHICOPEE,W0491,MA36-16,Direct,quaboag river,quaboag river,1998
36,CHICOPEE,W0492,MA36-06,Direct,ware river,ware river,1998
36,CHICOPEE,W0493,MA36-09,Direct,swift river,swift river,1998
36,CHICOPEE,W0494,MA36-03,Direct,ware river,ware river,1998
81,NASHUA,W0495,MA81-06,Direct,nashua river/pepperell pond,nashua river,1998
81,NASHUA,W0496,MA81-06,Direct,nashua river,nashua river,1998
81,NASHUA,W0497,MA81-06,Direct,nashua river,nashua river,1998
81,NASHUA,W0498,MA81-05,Direct,nashua river/ice house pond,nashua river,1998
51,BLACKSTONE,W0499,MA51-07,Direct,beaver brook,beaver brook,1998
51,BLACKSTONE,W0500,MA51-02,Indirect,coes pond, ,1998
51,BLACKSTONE,W0501,MA51-20,Direct,unnamed tributary,unnamed tributary,1998
51,BLACKSTONE,W0502,MA51-02,Direct,middle river,middle river,1998
51,BLACKSTONE,W0503,MA51-03,Direct,blackstone river,blackstone river,1998
51,BLACKSTONE,W0504,MA51-16,Direct,dark brook,dark brook,1998
51,BLACKSTONE,W0505,MA51-03,Direct,blackstone river,blackstone river,1998
51,BLACKSTONE,W0506,MA51-04,Direct,blackstone river,blackstone river,1998
51,BLACKSTONE,W0507,MA51-05,Direct,blackstone river,blackstone river,1998
51,BLACKSTONE,W0508,MA51-36,Direct,mill river,mill river,1998
51,BLACKSTONE,W0509,MA51-13,Direct,mumford river,mumford river,1998
51,BLACKSTONE,W0510,MA51-19,Direct,kettle brook,kettle brook,1998
51,BLACKSTONE,W0511,MA51-01,Direct,kettle brook,kettle brook,1998
51,BLACKSTONE,W0512,MA51-12,Direct,west river,west river,1998
51,BLACKSTONE,W0513,MA51-11,Direct,west river,west river,1998
51,BLACKSTONE,W0514,MA51-34,Direct,center brook,center brook,1998
51,BLACKSTONE,W0515,MA51-12,Direct,west river,west river,1998
51,BLACKSTONE,W0516,MA51-02,Direct,middle river,middle river,1998
51,BLACKSTONE,W0517,MA51-07,Direct,beaver brook,beaver brook,1998
51,BLACKSTONE,W0518,MA51-07,Indirect,unnamed tributary, ,1998
51,BLACKSTONE,W0519,MA51-07,Indirect,unnamed tributary, ,1998
51,BLACKSTONE,W0520,MA51-07,Indirect,unnamed tributary, ,1998
51,BLACKSTONE,W0521,MA51-08,Direct,unnamed tributary,unnamed tributary,1998
51,BLACKSTONE,W0522,MA51-08,Direct,unnamed tributary,unnamed tributary,1998
51,BLACKSTONE,W0523,MA51-08,Direct,unnamed tributary,unnamed tributary,1998
51,BLACKSTONE,W0524,MA51-08,Direct,unnamed tributary,unnamed tributary,1998
51,BLACKSTONE,W0525,MA51-08,Direct,unnamed tributary,unnamed tributary,1998
51,BLACKSTONE,W0526,MA51-08,Direct,unnamed tributary,unnamed tributary,1998
51,BLACKSTONE,W0527,MA51-08,Direct,unnamed tributary,unnamed tributary,1998
51,BLACKSTONE,W0528,MA51-08,Direct,unnamed tributary,unnamed tributary,1998
34,CONNECTICUT,W0532,MA34-05,Direct,connecticut river,connecticut river,1998
73,BOSTON HARBOR: Neponset,W0533,MA73-01,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0534,MA73-01,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0535,MA73-01,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0536,MA73-01,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0537,MA73-01,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0538,MA73-10,Direct,unnamed tributary,unnamed tributary,1994
73,BOSTON HARBOR: Neponset,W0539,MA73-09,Direct,mine brook,mine brook,1994
73,BOSTON HARBOR: Neponset,W0540,MA73-34,Direct,unnamed tributary,unnamed tributary,1994
73,BOSTON HARBOR: Neponset,W0541,MA73008,Indirect,spring brook, ,1994
73,BOSTON HARBOR: Neponset,W0542,MA73-01,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0543,MA73-01,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0544,MA73-16,Direct,hawes brook,hawes brook,1994
73,BOSTON HARBOR: Neponset,W0545,MA73-15,Direct,germany brook,germany brook,1994
73,BOSTON HARBOR: Neponset,W0546,MA73-12,Direct,mill brook,mill brook,1994
73,BOSTON HARBOR: Neponset,W0547,MA73-01,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0548,MA73-33,Direct,unnamed tributary,unnamed tributary,1994
73,BOSTON HARBOR: Neponset,W0549,MA73-02,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0550,MA73-17,Direct,traphole brook,traphole brook,1994
73,BOSTON HARBOR: Neponset,W0551,MA73-17,Direct,traphole brook,traphole brook,1994
73,BOSTON HARBOR: Neponset,W0552,MA73-17,Indirect,unnamed tributary, ,1994
73,BOSTON HARBOR: Neponset,W0553,MA73-17,Indirect,unnamed tributary, ,1994
73,BOSTON HARBOR: Neponset,W0554,MA73-01,Indirect,unnamed tributary, ,1994
73,BOSTON HARBOR: Neponset,W0555,MA73-05,Direct,east branch,east branch,1994
73,BOSTON HARBOR: Neponset,W0556,MA73-21,Direct,massapoag brook,massapoag brook,1994
73,BOSTON HARBOR: Neponset,W0557,MA73-19,Direct,beaver brook,beaver brook,1994
73,BOSTON HARBOR: Neponset,W0558,MA73-31,Direct,unnamed tributary,unnamed tributary,1994
73,BOSTON HARBOR: Neponset,W0559,MA73-22,Direct,pequid brook,pequid brook,1994
73,BOSTON HARBOR: Neponset,W0560,MA73-22,Direct,pequid brook,pequid brook,1994
73,BOSTON HARBOR: Neponset,W0561,MA73-20,Direct,beaver meadow brook,beaver meadow brook,1994
73,BOSTON HARBOR: Neponset,W0562,MA73-20,Direct,beaver meadow brook,beaver meadow brook,1994
73,BOSTON HARBOR: Neponset,W0563,MA73-24,Direct,purgatory brook,purgatory brook,1994
73,BOSTON HARBOR: Neponset,W0564,MA73-02,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0565,MA73-25,Direct,pecunit brook,pecunit brook,1994
73,BOSTON HARBOR: Neponset,W0566,MA73-27,Direct,ponkapog brook,ponkapog brook,1994
73,BOSTON HARBOR: Neponset,W0567,MA73-27,Direct,ponkapog brook,ponkapog brook,1994
73,BOSTON HARBOR: Neponset,W0568,MA73-02,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0569,MA73-28,Direct,mother brook,mother brook,1994
73,BOSTON HARBOR: Neponset,W0570,MA73-28,Direct,mother brook,mother brook,1994
73,BOSTON HARBOR: Neponset,W0571,MA73-02,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0572,MA73-03,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0573,MA73-29,Direct,pine tree brook,pine tree brook,1994
73,BOSTON HARBOR: Neponset,W0574,MA73-29,Direct,pine tree brook,pine tree brook,1994
73,BOSTON HARBOR: Neponset,W0575,MA73-29,Direct,pine tree brook,pine tree brook,1994
73,BOSTON HARBOR: Neponset,W0576,MA73-29,Direct,pine tree brook,pine tree brook,1994
73,BOSTON HARBOR: Neponset,W0577,MA73-04,Direct,neponset river,neponset river,1994
73,BOSTON HARBOR: Neponset,W0578,MA73-30,Direct,gulliver creek,gulliver creek,1994
73,BOSTON HARBOR: Neponset,W0579,MA73-26,Direct,unquity brook,unquity brook,1994
73,BOSTON HARBOR: Neponset,W0580,MA73-26,Direct,unquity brook,unquity brook,1994
73,BOSTON HARBOR: Neponset,W0581,MA73-26,Direct,unquity brook,unquity brook,1994
81,NASHUA,W0582,MA81-05,Direct,nashua river,nashua river,1998
84,MERRIMACK,W0599,MA84008,Direct,lake cochichewick,lake cochichewick,1999
41,QUINEBAUG,W0600,MA41-04,Direct,quinebaug river,quinebaug river,1999
41,QUINEBAUG,W0601,MA41-01,Direct,quinebaug river,quinebaug river,1999
42,FRENCH,W0602,MA42-05,Direct,french river,french river,1999
81,NASHUA,W0603,MA81046,Direct,fort pond,fort pond,1999
81,NASHUA,W0604,MA81007,Direct,bare hill pond,bare hill pond,1999
81,NASHUA,W0605,MA81031,Direct,hickory hills lake,hickory hills lake,1999
84,MERRIMACK,W0606,MA84027,Direct,johnsons pond,johnsons pond,1999
84,MERRIMACK,W0607,MA84006,Direct,chadwicks pond,chadwicks pond,1999
91,PARKER,W0608,MA91001,Direct,baldpate pond,baldpate pond,1999
91,PARKER,W0609,MA91012,Direct,rock pond,rock pond,1999
41,QUINEBAUG,W0610,MA41-05,Direct,cady brook,cady brook,1999
41,QUINEBAUG,W0611,MA41-06,Direct,cady brook,cady brook,1999
41,QUINEBAUG,W0612,MA41-06,Indirect,unnamed tributary, ,1999
41,QUINEBAUG,W0613,MA41-06,Direct,cady brook,cady brook,1999
41,QUINEBAUG,W0614,MA41-06,Direct,cady brook,cady brook,1999
41,QUINEBAUG,W0615,MA41-06,Direct,cady brook,cady brook,1999
41,QUINEBAUG,W0616,MA41-06,Direct,cady brook,cady brook,1999
41,QUINEBAUG,W0617,MA41-05,Direct,cady brook,cady brook,1999
41,QUINEBAUG,W0618,MA41-05,Indirect,cady brook, ,1999
41,QUINEBAUG,W0619,MA41-06,Direct,cady brook,cady brook,1999
53,NARRAGANSETT BAY (SHORE),W0621,MA53-13,Direct,clear run brook,clear run brook,1999
53,NARRAGANSETT BAY (SHORE),W0622,MA53-13,Direct,clear run brook,clear run brook,1999
53,NARRAGANSETT BAY (SHORE),W0623,MA53-07,Direct,west branch (palmer river),west branch palmer river,1999
53,NARRAGANSETT BAY (SHORE),W0624,MA53-07,Direct,west branch (palmer river),west branch palmer river,1999
53,NARRAGANSETT BAY (SHORE),W0625,MA53-08,Direct,east branch (palmer river),east branch palmer river,1999
53,NARRAGANSETT BAY (SHORE),W0626,MA53-22,Direct,palmer river,palmer river,1999
53,NARRAGANSETT BAY (SHORE),W0627,MA53-22,Direct,palmer river,palmer river,1999
53,NARRAGANSETT BAY (SHORE),W0630,MA53-08,Direct,east branch (palmer river),east branch palmer river,1999
53,NARRAGANSETT BAY (SHORE),W0631,MA53-05,Direct,palmer river,palmer river,1999
53,NARRAGANSETT BAY (SHORE),W0633,MA53-05,Direct,palmer river,palmer river,1999
53,NARRAGANSETT BAY (SHORE),W0635,MA53-16,Direct,rocky run,rocky run,1999
53,NARRAGANSETT BAY (SHORE),W0636,MA53-16,Direct,rocky run,rocky run,1999
53,NARRAGANSETT BAY (SHORE),W0637,MA53-15,Direct,oak swamp brook,oak swamp brook,1999
53,NARRAGANSETT BAY (SHORE),W0638,MA53-16,Direct,rocky run,rocky run,1999
53,NARRAGANSETT BAY (SHORE),W0639,MA53-18,Indirect,unnamed tributary, ,1999
53,NARRAGANSETT BAY (SHORE),W0640,MA53-18,Direct,rocky run,rocky run,1999
61,MOUNT HOPE BAY (SHORE),W0641,MA61-03,Direct,cole river,cole river,1999
61,MOUNT HOPE BAY (SHORE),W0642,MA61-03,Direct,cole river,cole river,1999
61,MOUNT HOPE BAY (SHORE),W0643,MA61-04,Direct,cole river,cole river,1999
61,MOUNT HOPE BAY (SHORE),W0644,MA61-07,Direct,mount hope bay,mount hope bay,1999
61,MOUNT HOPE BAY (SHORE),W0645,MA61-01,Indirect,lewin brook, ,1999
61,MOUNT HOPE BAY (SHORE),W0646,MA61-01,Direct,lee river,lee river,1999
61,MOUNT HOPE BAY (SHORE),W0647,MA61-02,Direct,lee river,lee river,1999
61,MOUNT HOPE BAY (SHORE),W0648,MA61-04,Direct,cole river,cole river,1999
53,NARRAGANSETT BAY (SHORE),W0649,MA53-01,Direct,runnins river,runnins river,1999
53,NARRAGANSETT BAY (SHORE),W0651,MA53-01,Direct,runnins river,runnins river,1999
53,NARRAGANSETT BAY (SHORE),W0652,MA53-01,Indirect,unnamed tributary, ,1999
61,MOUNT HOPE BAY (SHORE),W0653,MA61011,Indirect,lewin brook, ,1999
61,MOUNT HOPE BAY (SHORE),W0654,MA61-09,Direct,lewin brook,lewin brook,1999
61,MOUNT HOPE BAY (SHORE),W0655,MA61-09,Indirect,unnamed tributary, ,1999
61,MOUNT HOPE BAY (SHORE),W0656,MA61-01,Indirect,unnamed tributary, ,1999
61,MOUNT HOPE BAY (SHORE),W0657,MA61-02,Indirect,unnamed tributary, ,1999
61,MOUNT HOPE BAY (SHORE),W0658,MA61-02,Indirect,unnamed tributary, ,1999
61,MOUNT HOPE BAY (SHORE),W0659,MA61-03,Direct,cole river/milford pond,cole river,1999
61,MOUNT HOPE BAY (SHORE),W0660,MA61-10,Indirect,unnamed tributary, ,1999
61,MOUNT HOPE BAY (SHORE),W0661,MA61-10,Direct,cole river,cole river,1999
53,NARRAGANSETT BAY (SHORE),W0664,MA53-22,Indirect,carpenter brook, ,1999
53,NARRAGANSETT BAY (SHORE),W0665,MA53-22,Direct,palmer river,palmer river,1999
61,MOUNT HOPE BAY (SHORE),W0666,MA61-01,Indirect,unnamed tributary, ,1999
51,BLACKSTONE,W0667,MA51-no seg,neither,blackstone river, ,1998
51,BLACKSTONE,W0668,MA51-03,Direct,blackstone river/fisherville pond,blackstone river,1998
51,BLACKSTONE,W0669,MA51-03,Direct,blackstone river/singing dam impoundment,blackstone river,1998
51,BLACKSTONE,W0670,MA51-04,Direct,blackstone river/rice city pond,blackstone river,1998
34,CONNECTICUT,W0671,MA34-30,Direct,scantic river,scantic river,1996
36,CHICOPEE,W0672,MA36-16,Indirect,foskett mill stream, ,1996
41,QUINEBAUG,W0673,MA41-no seg,neither,delphi brook, ,1996
41,QUINEBAUG,W0674,MA41-20,Direct,browns brook,browns brook,1996
36,CHICOPEE,W0675,MA36-49,Direct,turkey hill brook,turkey hill brook,1996
36,CHICOPEE,W0676,MA36-06,Indirect,muddy brook, ,1996
36,CHICOPEE,W0677,MA36-51,Direct,moose brook,moose brook,1996
36,CHICOPEE,W0678,MA36-82,Direct,unnamed tributary,unnamed tributary,1996
82,CONCORD (SuAsCo),W0679,MA82A-09,Direct,concord river,concord river,2000
51,BLACKSTONE,W0680,MA51-03,Direct,blackstone river,blackstone river,2000
81,NASHUA,W0681,MA81-09,Direct,nashua river,nashua river,2000
35,MILLERS,W0682,MA35-04,Direct,millers river,millers river,2000
35,MILLERS,W0683,MA35-04,Direct,millers river,millers river,2000
35,MILLERS,W0684,MA35-04,Direct,millers river,millers river,2000
35,MILLERS,W0685,MA35-09,Direct,beaver brook,beaver brook,2000
35,MILLERS,W0686,MA35-08,Direct,checked,otter river,2000
51,BLACKSTONE,W0687,MA51-03,Direct,blackstone river,blackstone river,2000
51,BLACKSTONE,W0688,MA51-05,Direct,blackstone river,blackstone river,2000
51,BLACKSTONE,W0689,MA51-09,Direct,quinsigamond river,quinsigamond river,2000
35,MILLERS,W0690,MA35-05,Direct,millers river,millers river,2000
35,MILLERS,W0691,MA35-07,Direct,otter river,otter river,2000
35,MILLERS,W0692,MA35-03,Direct,millers river,millers river,2000
35,MILLERS,W0693,MA35-10,Direct,priest brook,priest brook,2000
35,MILLERS,W0694,MA35-02,Direct,millers river,millers river,2000
82,CONCORD (SuAsCo),W0695,MA82B-02,Direct,assabet river,assabet river,2000
82,CONCORD (SuAsCo),W0696,MA82A-03,Direct,sudbury river,sudbury river,2000
82,CONCORD (SuAsCo),W0697,MA82B-05,Direct,assabet river,assabet river,2000
82,CONCORD (SuAsCo),W0698,MA82B-14,Direct,nashoba brook,nashoba brook,2000
42,FRENCH,W0699,MA42018,Direct,gore pond,gore pond,1999
42,FRENCH,W0700,MA42018,Direct,gore pond,gore pond,1999
